date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2016-10-03,A Major Boost for Timorese Coffee as Timor-Leste Coffee Association Forms,https://dailycoffeenews.com/2016/10/03/a-major-boost-for-timorese-coffee-as-timor-leste-coffee-association-forms/,True,major boost timorese coffee timorleste coffee association forms,0.278,0.0,0.722,0,0,0,0,0,0,0,0,0,0,0.278,0.0,neutral
2016-09-30,"Quality is Evergreen at Pinebrook Coffee Roasters in White Plains, N.Y.",https://dailycoffeenews.com/2016/09/30/quality-is-evergreen-at-pinebrook-coffee-roasters-in-white-plains-n-y/,True,quality evergreen pinebrook coffee roasters white plains ny,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-28,"Coffee Reserve Brands Reorganizes, Rebrands as Cult Coffee Roaster",https://dailycoffeenews.com/2016/09/28/coffee-reserve-brands-reorganizes-rebrands-as-cult-coffee-roaster/,True,coffee reserve brands reorganizes rebrands cult coffee roaster,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-28,"Dallas Coffee Day Returns with Even More Roasters, More Coffee",https://dailycoffeenews.com/2016/09/28/dallas-coffee-day-returns-with-even-more-roasters-more-coffee/,True,dallas coffee day returns even roasters coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-27,Community and Coffee Progress in Poughkeepsie with North River Roasters,https://dailycoffeenews.com/2016/09/27/community-and-coffee-progress-in-poughkeepsie-with-north-river-roasters/,True,community coffee progress poughkeepsie north river roasters,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2016-09-27,"From the ICO, Here’s How Coffee Farming Is Often Not Viable",https://dailycoffeenews.com/2016/09/27/from-the-ico-heres-how-coffee-farming-is-often-not-viable/,True,ico heres coffee farming often viable,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-26,"The Minimalist, Multipurpose Trinity One Brewer is Shipping Soon",https://dailycoffeenews.com/2016/09/26/the-minimalist-multipurpose-trinity-one-brewer-is-shipping-soon/,True,minimalist multipurpose trinity one brewer shipping soon,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-23,Chicago’s Groundswell Coffee Surges Into Offsite Roastery and New Cafés,https://dailycoffeenews.com/2016/09/23/chicagos-groundswell-coffee-surges-into-offsite-roastery-and-new-cafes/,True,chicagos groundswell coffee surges offsite roastery new cafés,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-22,92-Year-Old Ferris Coffee Opens Fresh New Grand Rapids Shop,https://dailycoffeenews.com/2016/09/22/92-year-old-ferris-coffee-opens-fresh-new-grand-rapids-shop/,True,92yearold ferris coffee opens fresh new grand rapids shop,0.431,0.0,0.569,0,0,0,0,0,0,0,0,0,0,0.431,0.0,neutral
2016-09-21,Bloomberg Philanthropies Giving $10M Toward Women-Grown Coffee Development,https://dailycoffeenews.com/2016/09/21/bloomberg-philanthropies-giving-10m-toward-women-grown-coffee-development/,True,bloomberg philanthropies giving 10m toward womengrown coffee development,0.255,0.0,0.745,0,0,0,0,0,0,0,0,0,0,0.255,0.0,neutral
2016-09-21,"With Nicaraguan Coffee Focus, Café Integral Expanding Through the US",https://dailycoffeenews.com/2016/09/21/with-nicaraguan-coffee-focus-cafe-integral-expanding-through-the-us/,True,nicaraguan coffee focus café integral expanding us,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-20,Danwatch Casts Troubling Labor Allegations in Guatemala Coffee Report,https://dailycoffeenews.com/2016/09/20/danwatch-casts-troubling-labor-allegations-in-guatemala-coffee-report/,True,danwatch casts troubling labor allegations guatemala coffee report,0.0,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0.0,0.333,fall
2016-09-20,Unpacking Coffee with Kandace and Ray: Counter Culture Coffee,https://dailycoffeenews.com/2016/09/20/unpacking-coffee-with-kandace-and-ray-counter-culture-coffee/,True,unpacking coffee kandace ray counter culture coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-19,"Making Coffee Fully Sustainable Could Cost $4B and Take Decades, According to New Report",https://dailycoffeenews.com/2016/09/19/making-coffee-fully-sustainable-could-cost-4b-and-take-decades-according-to-new-report/,True,making coffee fully sustainable could cost 4b take decades according new report,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,rise
2016-09-19,FDA Warns Against ‘Stiff Bull’ Coffee with Viagra-Like Ingredient,https://dailycoffeenews.com/2016/09/19/fda-warns-against-stiff-bull-coffee-with-viagra-like-ingredient/,True,fda warns stiff bull coffee viagralike ingredient,0.0,0.189,0.811,0,0,0,0,0,0,0,0,0,0,0.0,0.189,neutral
2016-09-19,"Extra, Extra: Toronto Star Newspaper Company Launches Headline Coffee",https://dailycoffeenews.com/2016/09/19/extra-extra-toronto-star-newspaper-company-launches-headline-coffee/,True,extra extra toronto star newspaper company launches headline coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-16,Bozeman’s Rockford Coffee Enters New Era with Main Street Roastery,https://dailycoffeenews.com/2016/09/16/bozemans-rockford-coffee-enters-new-era-with-main-street-roastery/,True,bozemans rockford coffee enters new era main street roastery,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-15,Hario Rolling Out a V60-Centric Electric Coffee Grinder,https://dailycoffeenews.com/2016/09/15/hario-rolling-out-a-v60-centric-electric-coffee-grinder/,True,hario rolling v60centric electric coffee grinder,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-14,Atlanta’s East Pole Coffee to Stake Ground at Armour Yards,https://dailycoffeenews.com/2016/09/14/atlantas-east-pole-coffee-to-stake-ground-at-armour-yards/,True,atlantas east pole coffee stake ground armour yards,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-14,Former Starbucks Production Lead Scales Down into Parry Coffee Roasters in Pennsylvania,https://dailycoffeenews.com/2016/09/14/former-starbucks-production-lead-scales-down-into-parry-coffee-roasters-in-pennsylvania/,True,former starbucks production lead scales parry coffee roasters pennsylvania,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-14,Coffee’s Funky Little Cousin Kratom is About to Become an Illegal Drug,https://dailycoffeenews.com/2016/09/14/coffees-funky-little-cousin-kratom-is-about-to-become-an-illegal-drug/,True,coffees funky little cousin kratom become illegal drug,0.0,0.455,0.545,0,0,0,0,0,0,0,0,0,0,0.0,0.455,fall
2016-09-13,Coffee Artist Steven Mikel Orders a Medium with Thrive Farmers Coffee Partnership,https://dailycoffeenews.com/2016/09/13/coffee-artist-steven-mikel-orders-a-medium-with-thrive-coffee-farmers-partnership/,True,coffee artist steven mikel orders medium thrive farmers coffee partnership,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-13,"Philz Coffee Raises $45 Million More for Retail Expansion, Boston Coming Next",https://dailycoffeenews.com/2016/09/13/philz-coffee-raises-45-million-more-for-retail-expansion-boston-coming-next/,True,philz coffee raises 45 million retail expansion boston coming next,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-13,From the Hills to the Valley: Lanna Coffee Company Works for Improvement,https://dailycoffeenews.com/2016/09/13/from-the-hills-to-the-valley-lanna-coffee-company-works-for-improvement/,True,hills valley lanna coffee company works improvement,0.333,0.0,0.667,0,0,0,0,0,0,0,0,0,0,0.333,0.0,neutral
2016-09-12,Design Details: La Colombe’s New See-Through Coffee Boxes,https://dailycoffeenews.com/2016/09/12/design-details-la-colombes-new-see-through-coffee-boxes/,True,design details la colombes new seethrough coffee boxes,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-12,Caffeine-Free Coffee Marketplace Decaf Depot is Launching Soon,https://dailycoffeenews.com/2016/09/12/caffeine-free-coffee-marketplace-decaf-depot-is-launching-soon/,True,caffeinefree coffee marketplace decaf depot launching soon,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-09,Seven North American Coffee Companies on the B Corp 2016 ‘Best for the World’ List,https://dailycoffeenews.com/2016/09/09/seven-north-american-coffee-companies-on-the-b-corp-2016-best-for-the-world-list/,True,seven north american coffee companies b corp 2016 best world list,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2016-09-08,TechnoServe Names Paul Stewart Global Coffee Director,https://dailycoffeenews.com/2016/09/08/technoserve-names-paul-stewart-global-coffee-director/,True,technoserve names paul stewart global coffee director,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-07,"Some of El Salvador’s Best Coffees on Offer at the New, Upscale Ō53",https://dailycoffeenews.com/2016/09/07/some-of-el-salvadors-best-coffees-on-offer-at-the-new-upscale-o53/,True,el salvadors best coffees offer new upscale ō53,0.375,0.0,0.625,0,0,0,0,0,0,0,0,0,0,0.375,0.0,neutral
2016-09-07,"With $250,000 Gift from Peet’s, UC Davis Coffee Center to Create Pilot Roastery",https://dailycoffeenews.com/2016/09/07/with-250000-gift-from-peets-uc-davis-coffee-center-to-create-pilot-roastery/,True,250000 gift peets uc davis coffee center create pilot roastery,0.385,0.0,0.615,0,0,0,0,0,0,0,0,0,0,0.385,0.0,neutral
2016-09-06,Rubra Coffee and the Challenge of Getting a Used Airstream in Western Australia,https://dailycoffeenews.com/2016/09/06/rubra-coffee-and-the-challenge-of-getting-a-used-airstream-in-western-australia/,True,rubra coffee challenge getting used airstream western australia,0.157,0.0,0.843,0,0,0,0,0,0,0,0,0,0,0.157,0.0,neutral
2016-09-06,Texas A&M Establishes Center for Coffee Research and Education,https://dailycoffeenews.com/2016/09/06/texas-am-establishes-center-for-coffee-research-and-education/,True,texas establishes center coffee research education,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-06,Nashville’s Garage Coffee Plans to Park in Austin and L.A.,https://dailycoffeenews.com/2016/09/06/nashvilles-garage-coffee-plans-to-park-in-austin-and-l-a/,True,nashvilles garage coffee plans park austin la,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-05,One Coffee’s Sojourn Measured in Human Hands and Daily Temperatures,https://dailycoffeenews.com/2016/09/05/one-coffees-sojourn-measured-in-human-hands-and-daily-temperatures/,True,one coffees sojourn measured human hands daily temperatures,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-01,Modbar Co-Founder Moves On to Summon Quality at Conjure Coffee,https://dailycoffeenews.com/2016/09/01/modbar-co-founder-moves-on-to-summon-quality-at-conjure-coffee/,True,modbar cofounder moves summon quality conjure coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-09-01,Light Meets Dark at Paradox Coffee in South Carolina,https://dailycoffeenews.com/2016/09/01/light-meets-dark-at-paradox-coffee-in-south-carolina/,True,light meets dark paradox coffee south carolina,0.0,0.189,0.811,0,0,0,0,0,0,0,0,0,0,0.0,0.189,fall
2016-08-31,"Through Coffee, 7-Eleven Has a Remarkable History of Knowing Who Will Be the Next President",https://dailycoffeenews.com/2016/08/31/through-coffee-7-eleven-has-a-remarkable-history-of-knowing-who-will-be-the-next-president/,True,coffee 7eleven remarkable history knowing next president,0.375,0.0,0.625,0,0,0,0,0,0,0,0,0,0,0.375,0.0,neutral
2016-08-30,"Steadfast Quality, Devoted to Workers, True to Producers: Loyal Coffee Comes to Colorado Springs",https://dailycoffeenews.com/2016/08/30/steadfast-quality-devoted-to-workers-true-to-producers-loyal-coffee-comes-to-colorado-springs/,True,steadfast quality devoted workers true producers loyal coffee comes colorado springs,0.602,0.0,0.398,0,0,0,0,0,0,0,0,0,0,0.602,0.0,rise
2016-08-30,"Following Groundbreaking Development, Burmese Coffee Arrives on US Soil",https://dailycoffeenews.com/2016/08/30/following-groundbreaking-development-burmese-coffee-arrives-on-us-soil/,True,following groundbreaking development burmese coffee arrives us soil,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-30,Starbucks Selling Truly Rare St. Helena Coffee for About $145 Per Pound,https://dailycoffeenews.com/2016/08/30/starbucks-selling-truly-rare-st-helena-coffee-for-about-145-per-pound/,True,starbucks selling truly rare st helena coffee 145 per pound,0.244,0.0,0.756,0,0,0,0,0,0,0,0,0,0,0.244,0.0,neutral
2016-08-29,Fairtrade and Australia’s Climate Institute Highlight Coffee and Climate Concerns,https://dailycoffeenews.com/2016/08/29/fairtrade-and-australias-climate-institute-highlight-coffee-and-climate-concerns/,True,fairtrade australias climate institute highlight coffee climate concerns,0.255,0.0,0.745,0,0,0,0,0,0,0,0,0,0,0.255,0.0,neutral
2016-08-29,How the SCAA Sustainability Council is Approaching the Daunting Problem of Climate Change,https://dailycoffeenews.com/2016/08/29/how-the-scaa-sustainability-council-is-approaching-the-daunting-problem-of-climate-change/,True,scaa sustainability council approaching daunting problem climate change,0.0,0.278,0.722,0,0,0,0,0,0,0,0,0,0,0.0,0.278,neutral
2016-08-29,Researchers Link Genetic Variance to Decreased Coffee Consumption,https://dailycoffeenews.com/2016/08/29/researchers-link-genetic-variance-to-decreased-coffee-consumption/,True,researchers link genetic variance decreased coffee consumption,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,neutral
2016-08-25,"Following Colombian Peace Agreement, Nespresso and FNC Work to Rebuild Coffee in Caquetá",https://dailycoffeenews.com/2016/08/25/following-colombian-peace-agreement-nespresso-and-fnc-work-to-rebuild-coffee-in-caqueta/,True,following colombian peace agreement nespresso fnc work rebuild coffee caquetá,0.456,0.0,0.544,0,0,0,0,0,0,0,0,0,0,0.456,0.0,neutral
2016-08-25,Royal Coffee Debuts 22-Pound ‘Crown Jewel’ Boxes with Integrated Roast Analyses,https://dailycoffeenews.com/2016/08/25/royal-coffee-debuts-22-pound-crown-jewel-boxes-with-integrated-roast-analyses/,True,royal coffee debuts 22pound crown jewel boxes integrated roast analyses,0.217,0.0,0.783,0,0,0,0,0,0,0,0,0,0,0.217,0.0,neutral
2016-08-24,Simpatico Coffee Moving Low-Acid Roasting into High-Capacity Digs,https://dailycoffeenews.com/2016/08/24/simpatico-coffee-moving-low-acid-roasting-into-high-capacity-digs/,True,simpatico coffee moving lowacid roasting highcapacity digs,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-24,Key Recommendations from the SCAA’s Blueprint for Water Security in the Coffeelands,https://dailycoffeenews.com/2016/08/24/key-recommendations-from-the-scaas-blueprint-for-water-security-in-the-coffeelands/,True,key recommendations scaas blueprint water security coffeelands,0.286,0.0,0.714,0,0,0,0,0,0,0,0,0,0,0.286,0.0,neutral
2016-08-23,Red Horn Coffee and Brewing Brings the Best of Two Worlds to the Austin ‘Burbs,https://dailycoffeenews.com/2016/08/23/red-horn-coffee-and-brewing-brings-the-best-of-two-worlds-to-the-austin-burbs/,True,red horn coffee brewing brings best two worlds austin burbs,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2016-08-23,Want to Build Your Own Small Coffee Roaster? Here’s a Rough Blueprint,https://dailycoffeenews.com/2016/08/23/want-to-build-your-own-small-coffee-roaster-heres-a-rough-blueprint/,True,want build small coffee roaster heres rough blueprint,0.157,0.0,0.843,0,0,0,0,0,0,0,0,0,0,0.157,0.0,neutral
2016-08-22,Noble Coyote Coffee Roasters Adds Retail to New Dallas Roastery,https://dailycoffeenews.com/2016/08/22/noble-coyote-coffee-roasters-adds-retail-to-new-dallas-roastery/,True,noble coyote coffee roasters adds retail new dallas roastery,0.273,0.0,0.727,0,0,0,0,0,0,0,0,0,0,0.273,0.0,neutral
2016-08-19,"In Denver, the New Prodigy Coffeehouse Offers Much More than Mere Quality",https://dailycoffeenews.com/2016/08/19/in-denver-the-new-prodigy-coffeehouse-offers-much-more-than-mere-quality/,True,denver new prodigy coffeehouse offers much mere quality,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-18,"Peet’s and Project Greenlight Are Going to Give Someone $10,000 for a Coffee Video",https://dailycoffeenews.com/2016/08/18/peets-and-project-greenlight-are-going-to-give-someone-10000-for-a-coffee-video/,True,peets project greenlight going give someone 10000 coffee video,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-17,America’s Best Cold Brew Competition to Debut at Coffee Fest Anaheim,https://dailycoffeenews.com/2016/08/17/americas-best-cold-brew-competition-to-debut-at-coffee-fest-anaheim/,True,americas best cold brew competition debut coffee fest anaheim,0.344,0.0,0.656,0,0,0,0,0,0,0,0,0,0,0.344,0.0,neutral
2016-08-17,Marketing Beat: Jimmy’s Iced Coffee Asks “Who Got The Beans”,https://dailycoffeenews.com/2016/08/17/marketing-beat-jimmys-iced-coffee-asks-who-got-the-beans/,True,marketing beat jimmys iced coffee asks got beans,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-17,Dispatch Coffee Pins Third Destination to Map of Montreal,https://dailycoffeenews.com/2016/08/17/dispatch-coffee-pins-third-destination-to-map-of-montreal/,True,dispatch coffee pins third destination map montreal,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-16,Co-Responsibility for Global Challenges at the ICO’s Upcoming Forum on Coffee Finance,https://dailycoffeenews.com/2016/08/16/co-responsibility-for-global-challenges-at-the-icos-upcoming-forum-on-coffee-finance/,True,coresponsibility global challenges icos upcoming forum coffee finance,0.157,0.0,0.843,0,0,0,0,0,0,0,0,0,0,0.157,0.0,neutral
2016-08-16,San Diego’s Swell Coffee Co. Finds its Next Wave with New Roastery,https://dailycoffeenews.com/2016/08/16/san-diegos-swell-coffee-co-finds-its-next-wave-with-new-roastery/,True,san diegos swell coffee co finds next wave new roastery,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-16,What Can Independent Coffee Shops Do Better? Insights from Assembly Coffee,https://dailycoffeenews.com/2016/08/16/what-can-independent-coffee-shops-do-better-insights-from-assembly-coffee/,True,independent coffee shops better insights assembly coffee,0.326,0.0,0.674,0,0,0,0,0,0,0,0,0,0,0.326,0.0,neutral
2016-08-15,"Young, Hungry Pumphouse Coffee Roasters Taps into South Florida Specialty Scene",https://dailycoffeenews.com/2016/08/15/young-hungry-pumphouse-coffee-roasters-taps-into-south-florida-specialty-scene/,True,young hungry pumphouse coffee roasters taps south florida specialty scene,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-10,A Nitro Cold Brew Coming Down from Vail Mountain Coffee & Tea,https://dailycoffeenews.com/2016/08/10/a-nitro-cold-brew-coming-down-from-vail-mountain-coffee-tea/,True,nitro cold brew coming vail mountain coffee tea,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-09,Global Coffee Platform Holding 1st Membership Assembly in Geneva,https://dailycoffeenews.com/2016/08/09/global-coffee-platform-holding-1st-membership-assembly-in-geneva/,True,global coffee platform holding 1st membership assembly geneva,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-09,"Pro-GMO Consumables Company Soylent Launches Coffee Product, Coffiest",https://dailycoffeenews.com/2016/08/09/pro-gmo-consumables-company-soylent-launches-coffee-product-coffiest/,True,progmo consumables company soylent launches coffee product coffiest,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-09,Cold Brew Gets a Clean Slate Coffee Roasters Treatment in Seattle,https://dailycoffeenews.com/2016/08/09/cold-brew-gets-a-clean-slate-coffee-roasters-treatment-in-seattle/,True,cold brew gets clean slate coffee roasters treatment seattle,0.252,0.0,0.748,0,0,0,0,0,0,0,0,0,0,0.252,0.0,neutral
2016-08-08,Moustache Coffee Club Takes Root in Los Angeles,https://dailycoffeenews.com/2016/08/08/moustache-coffee-club-takes-root-in-los-angeles/,True,moustache coffee club takes root los angeles,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-05,Quality Comes Through at Ecuador’s First Ever National Robusta Competition,https://dailycoffeenews.com/2016/08/05/quality-comes-through-at-ecuadors-first-ever-national-robusta-competition/,True,quality comes ecuadors first ever national robusta competition,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,rise
2016-08-04,The Voltaire Smart Grinder Gets to Know Your Coffee Better Than You Do,https://dailycoffeenews.com/2016/08/04/the-voltaire-smart-grinder-gets-to-know-your-coffee-better-than-you-do/,True,voltaire smart grinder gets know coffee better,0.528,0.0,0.472,0,0,0,0,0,0,0,0,0,0,0.528,0.0,neutral
2016-08-04,EPA Creates Energy Star Spec for Commercial Coffee Brewers,https://dailycoffeenews.com/2016/08/04/epa-creates-energy-star-spec-for-commercial-coffee-brewers/,True,epa creates energy star spec commercial coffee brewers,0.412,0.0,0.588,0,0,0,0,0,0,0,0,0,0,0.412,0.0,neutral
2016-08-04,S&D Coffee & Tea Acquired by Beverage Giant Cott Corporation,https://dailycoffeenews.com/2016/08/04/sd-coffee-tea-acquired-by-beverage-giant-cott-corporation/,True,sd coffee tea acquired beverage giant cott corporation,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-03,Pink Elephant a Main Street Retreat for Park City’s Coffee Adventurists,https://dailycoffeenews.com/2016/08/03/pink-elephant-a-main-street-retreat-for-park-citys-coffee-adventurists/,True,pink elephant main street retreat park citys coffee adventurists,0.364,0.0,0.636,0,0,0,0,0,0,0,0,0,0,0.364,0.0,neutral
2016-08-03,Don’t Be Fooled: Amateur Coffee is For Real in Omaha,https://dailycoffeenews.com/2016/08/03/dont-be-fooled-amateur-coffee-is-for-real-in-omaha/,True,dont fooled amateur coffee real omaha,0.304,0.0,0.696,0,0,0,0,0,0,0,0,0,0,0.304,0.0,neutral
2016-08-02,Nut Milk Specialist Califia Farms Makes a Major Coffee Play with RTD Nitro Cold Brew,https://dailycoffeenews.com/2016/08/02/nut-milk-specialist-califia-farms-makes-a-major-coffee-play-with-rtd-nitro-cold-brew/,True,nut milk specialist califia farms makes major coffee play rtd nitro cold brew,0.167,0.0,0.833,0,0,0,0,0,0,0,0,0,0,0.167,0.0,neutral
2016-08-02,Aquiem is Literally Water for Coffee,https://dailycoffeenews.com/2016/08/02/aquiem-is-literally-water-for-coffee/,True,aquiem literally water coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-08-01,‘Coffee Spanish for Coffee Buyers’ Now Hot Off the Press,https://dailycoffeenews.com/2016/08/01/coffee-spanish-for-coffee-buyers-now-hot-off-the-press/,True,coffee spanish coffee buyers hot press,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-29,"Socially Ambitious Vessel Coffee Roasters Drops Anchor in Spokane, Wash.",https://dailycoffeenews.com/2016/07/29/socially-ambitious-vessel-coffee-roasters-drops-anchor-in-spokane-wash/,True,socially ambitious vessel coffee roasters drops anchor spokane wash,0.279,0.0,0.721,0,0,0,0,0,0,1,0,0,0,0.279,0.0,neutral
2016-07-29,Pro Racer Launches High Octane Coffee in Northeast Ohio,https://dailycoffeenews.com/2016/07/29/pro-racer-launches-high-octane-coffee-in-northeast-ohio/,True,pro racer launches high octane coffee northeast ohio,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-28,Easy Coffee and Gentleman Roasters Inspire in Emerging Myanmar,https://dailycoffeenews.com/2016/07/28/easy-coffee-and-gentleman-roasters-inspire-in-emerging-myanmar/,True,easy coffee gentleman roasters inspire emerging myanmar,0.569,0.0,0.431,0,0,0,0,0,0,0,0,0,0,0.569,0.0,neutral
2016-07-28,Comic Art and Single-Coffee Blends from Subscription Startup Rhetoric Coffee,https://dailycoffeenews.com/2016/07/28/comic-art-and-single-coffee-blends-from-subscription-startup-rhetoric-coffee/,True,comic art singlecoffee blends subscription startup rhetoric coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-27,US Consumers Paying Less for Coffee Now Than They Have Over the Past 50 Years,https://dailycoffeenews.com/2016/07/27/us-consumers-paying-less-for-coffee-now-than-they-have-over-the-past-50-years/,True,us consumers paying less coffee past 50 years,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-27,Craftworks Coffee Opens with PNW Roasts in Seattle,https://dailycoffeenews.com/2016/07/27/craftworks-coffee-opens-with-roasts-of-the-pnw-in-seattle/,True,craftworks coffee opens pnw roasts seattle,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-26,Farm to Pouch: Nobletree Coffee Launches RTD Cold Brew,https://dailycoffeenews.com/2016/07/26/farm-to-pouch-nobletree-coffee-launches-rtd-cold-brew/,True,farm pouch nobletree coffee launches rtd cold brew,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-26,Tokyo Coffee Profiles: Rena Hirai and Daichi Matsubara of Unlimited Coffee,https://dailycoffeenews.com/2016/07/26/tokyo-coffee-profiles-rena-hirai-and-daichi-matsubara-of-unlimited-coffee/,True,tokyo coffee profiles rena hirai daichi matsubara unlimited coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-25,Unpacking Coffee with Kandace and Ray: Ritual Coffee Roasters,https://dailycoffeenews.com/2016/07/25/unpacking-coffee-with-kandace-and-ray-ritual-coffee-roasters/,True,unpacking coffee kandace ray ritual coffee roasters,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-25,"Jaho Coffee and Tea Conducting The Coffee Experiment in Peabody, Mass.",https://dailycoffeenews.com/2016/07/25/jaho-coffee-and-tea-conducting-the-coffee-experiment-in-peabody-mass/,True,jaho coffee tea conducting coffee experiment peabody mass,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-22,On Social Capital and Water in the Coffeelands,https://dailycoffeenews.com/2016/07/22/on-social-capital-and-water-in-the-coffeelands/,True,social capital water coffeelands,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-20,Groundwork Coffee Opening Multiple Portland Shops After Tin Man Acquisition,https://dailycoffeenews.com/2016/07/20/groundwork-coffee-opening-multiple-portland-shops-after-tin-man-acquisition/,True,groundwork coffee opening multiple portland shops tin man acquisition,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2016-07-20,More Changes Proposed for US Coffee Championships Qualifiers,https://dailycoffeenews.com/2016/07/20/more-changes-proposed-for-us-coffee-championships-qualifiers/,True,changes proposed us coffee championships qualifiers,0.39,0.0,0.61,0,0,0,0,0,0,0,0,0,0,0.39,0.0,neutral
